Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Story Focus,Gameplay Focus,Series
"Ed, Edd n Eddy: The Mis-Edventures",2005,Platform,Midway Games,0.02,0.01,0,0,0.02,56,6,7.7,6,Artificial Mind and Movement,E,,x,
Egg Mania: Eggstreme Madness,2002,Puzzle,Kemco,0.01,0,0,0,0.01,64,7,8,4,Kemco,E,,x,
Elebits,2006,Action,Konami Digital Entertainment,0.22,0.01,0.08,0.02,0.32,75,46,7.4,33,Konami,E,,x,
Elebits: The Adventures of Kai and Zero,2008,Adventure,Konami Digital Entertainment,0.07,0,0,0.01,0.08,75,15,8.3,4,Konami,E,,x,
Electroplankton,2005,Misc,Nintendo,0.01,0,0.02,0,0.03,71,49,7,37,Indies Zero,E,,x,
Elite Beat Agents,2006,Misc,Nintendo,0.3,0.03,0,0.03,0.36,87,51,8.6,105,iNiS,E10+,,x,
El Shaddai: Ascension of the Metatron,2011,Action,Ignition Entertainment,0.11,0.06,0.08,0.03,0.28,78,46,7.5,40,Ignition Entertainment,T,,x,
El Shaddai: Ascension of the Metatron,2011,Action,Ignition Entertainment,0.07,0.05,0.03,0.01,0.16,75,44,7,47,Ignition Entertainment,T,,x,
Elven Legacy,2009,Strategy,Paradox Interactive,0.02,0,0,0,0.02,71,27,7.1,38,1C:Ino-Co,T,,x,
Emergency 2012,2010,Simulation,Deep Silver,0.02,0.04,0,0.01,0.07,61,9,6.2,12,ValuSoft,T,,x,
Emergency Heroes,2008,Racing,Ubisoft,0.14,0.27,0,0.05,0.47,41,12,4.2,15,"Ubisoft Barcelona, Ubisoft Reflections",E10+,,x,
Emergency Mayhem,2008,Racing,Codemasters,0.02,0,0,0,0.02,40,21,4.3,4,Supersonic Software,T,,x,
Empire: Total War,2009,Strategy,Sega,0.01,0.97,0,0.1,1.08,90,62,6.9,2981,Creative Assembly,T,,x,
Empire Earth,2001,Strategy,Vivendi Games,0,0.04,0,0.01,0.05,81,23,8.2,126,Stainless Steel Studios,T,,x,
Empire Earth II,2005,Strategy,Vivendi Games,0,0.03,0,0,0.03,79,39,7.1,89,Mad Doc Software,T,,x,
Empire Earth III,2007,Strategy,Vivendi Games,0,0.03,0,0.01,0.04,50,40,2.8,53,Mad Doc Software,T,,x,
Enchanted Arms,2006,Role-Playing,Ubisoft,0.16,0.02,0,0.02,0.19,69,54,6.9,60,From Software,T,x,x,
Enchanted Arms,2007,Role-Playing,Ubisoft,0.17,0.01,0,0.02,0.2,64,23,5.9,40,From Software,T,x,x,
Enclave,2002,Adventure,Swing! Entertainment,0.11,0.03,0,0.01,0.14,66,28,8.4,13,Starbreeze,M,,x,
Endgame,2002,Shooter,Empire Interactive,0.04,0.03,0,0.01,0.08,57,12,6.8,5,Cunning Developments,T,,x,
Endless Ocean,2007,Adventure,Nintendo,0.43,0.46,0.09,0.09,1.06,72,42,8.1,61,Arika,E,,x,
Endless Ocean: Blue World,2009,Simulation,Nintendo,0.46,0.21,0.12,0.06,0.86,76,42,8.5,26,Arika,E10+,,x,
Enemy Front,2014,Shooter,City Interactive,0.01,0.04,0,0.01,0.05,43,12,6,75,CI Games,M,,x,
Enemy Front,2014,Shooter,Namco Bandai Games,0.02,0.02,0,0,0.04,35,8,5.8,78,CI Games,M,,x,
Enemy Territory: Quake Wars,2007,Shooter,Activision,0.01,0,0,0,0.02,84,55,8.3,231,Splash Damage,T,,x,
Enemy Territory: Quake Wars,2008,Shooter,Activision,0.3,0.11,0,0.04,0.45,69,54,7.3,26,Nerve Software,T,,x,
Enemy Territory: Quake Wars,2008,Shooter,Activision,0.23,0.07,0,0.04,0.35,60,30,6.4,14,"Z-Axis, Ltd.",T,,x,
Enslaved: Odyssey to the West,2010,Action,Namco Bandai Games,0.24,0.22,0.01,0.09,0.55,80,53,7.4,312,Ninja Theory,T,x,x,
Enslaved: Odyssey to the West,2010,Action,Namco Bandai Games,0.3,0.19,0,0.05,0.54,82,72,7.8,295,Ninja Theory,T,x,x,
Enter the Matrix,2003,Action,Atari,1.78,1.12,0.09,0.19,3.18,62,30,8.1,137,Shiny Entertainment,T,,x,
Enter the Matrix,2003,Action,Atari,0.72,0.43,0.01,0.04,1.2,65,33,7.1,75,Shiny Entertainment,T,,x,
Enter the Matrix,2003,Action,Atari,0.34,0.09,0.02,0.01,0.45,63,23,8,45,Shiny Entertainment,T,,x,
Enthusia Professional Racing,2005,Racing,Konami Digital Entertainment,0.07,0.06,0,0.02,0.15,70,43,7.6,17,Konami,E,,x,
Ephemeral Fantasia,2000,Role-Playing,Konami Digital Entertainment,0.04,0.03,0,0.01,0.08,48,16,6.3,39,KCEJ,T,,x,
Epic Mickey,2010,Platform,Disney Interactive Studios,2.04,0.63,0.12,0.22,3,73,78,7,131,Junction Point,E,,x,
Epic Mickey 2: The Power of Two,2012,Action,Disney Interactive Studios,0.32,0.15,0,0.04,0.51,59,35,5.5,22,Blitz Games Studios,E,,x,
Epic Mickey 2: The Power of Two,2012,Action,Disney Interactive Studios,0.21,0.18,0,0.08,0.47,59,36,4.3,24,Blitz Games Studios,E,,x,
Epic Mickey 2: The Power of Two,2012,Action,Disney Interactive Studios,0.13,0.07,0.01,0.02,0.23,57,14,5.6,46,Junction Point,E,,x,
Eragon,2006,Action,Vivendi Games,0.13,0.02,0,0.01,0.16,63,17,7.6,13,Amaze Entertainment,T,,x,
Eragon,2006,Action,Vivendi Games,0.12,0.01,0,0.01,0.14,48,32,5.7,24,Stormfront Studios,T,,x,
Escape Dead Island,2014,Action,Deep Silver,0.04,0.03,0,0.01,0.07,40,25,3.5,51,Fatshark AB,M,,x,x
Escape Dead Island,2014,Action,Deep Silver,0.03,0.04,0,0.01,0.07,32,12,3.8,74,Fatshark AB,M,,x,x
Escape from Bug Island,2006,Action,Eidos Interactive,0.04,0.01,0.01,0,0.06,37,13,5,25,Spike,M,,x,
Escape From Monkey Island,2001,Adventure,LucasArts,0.05,0.04,0,0.01,0.1,84,21,8.2,11,LucasArts,T,,x,
ESPN: Sports Connection,2012,Sports,Ubisoft,0.2,0.12,0,0.03,0.36,31,13,2.7,18,Ubisoft,E,,x,
ESPN College Hoops,2003,Sports,Sega,0.08,0.06,0,0.02,0.16,83,14,8.5,8,Visual Concepts,E,,x,
ESPN College Hoops 2K5,2004,Sports,Sega,0.41,0.32,0,0.11,0.84,86,14,8.1,10,Visual Concepts,E,,x,
ESPN College Hoops 2K5,2004,Sports,Sega,0.29,0.08,0,0.01,0.38,86,18,8.3,11,Visual Concepts,E,,x,
ESPN NBA 2K5,2004,Sports,Global Star,1.26,0.12,0,0.21,1.59,83,24,7.5,36,Visual Concepts,E,,x,
ESPN NBA 2K5,2004,Sports,Global Star,0.88,0.04,0,0.04,0.95,85,28,8.7,22,Visual Concepts,E,,x,
ESPN NBA Basketball,2003,Sports,Sega,0.26,0.21,0,0.07,0.54,89,18,8.4,38,Visual Concepts,E,,x,
ESPN NBA Basketball,2003,Sports,Sega,0.2,0.06,0,0.01,0.27,87,18,8.2,25,Visual Concepts,E,,x,
ESPN NFL 2K5,2004,Sports,Sega,2.15,0.12,0,0.36,2.62,90,37,8.2,84,Visual Concepts,E,,x,
ESPN NFL 2K5,2004,Sports,Sega,1.54,0.02,0,0.07,1.63,92,42,9.1,93,Visual Concepts,E,,x,
ESPN NFL Football,2003,Sports,Sega,0.27,0.21,0,0.07,0.56,91,20,8.5,25,Visual Concepts,E,,x,
ESPN NFL Football,2003,Sports,Sega,0.27,0.08,0,0.01,0.36,91,25,8.9,45,Visual Concepts,E,,x,
ESPN NHL 2K5,2004,Sports,Global Star,0.43,0.33,0,0.11,0.88,86,25,8.1,18,Kush Games,E,,x,
ESPN NHL 2K5,2004,Sports,Global Star,0.32,0.09,0,0.02,0.42,88,32,8.5,14,Kush Games,E,,x,
ESPN NHL Hockey,2003,Sports,Sega,0.11,0.09,0,0.03,0.23,90,19,7,22,Kush Games,E,,x,
ESPN NHL Hockey,2003,Sports,Sega,0.08,0.02,0,0,0.11,88,25,8.4,24,Kush Games,E,,x,
ESPN Winter X Games: Snowboarding 2002,2000,Sports,Konami Digital Entertainment,0.1,0.08,0,0.03,0.21,64,14,7.9,8,Konami,T,,x,
ESPN X Games Skateboarding,2001,Sports,Konami Digital Entertainment,0.18,0.14,0,0.05,0.36,58,15,7.8,14,KCEO,E,,x,
Eternal Darkness: Sanity's Requiem,2002,Adventure,Nintendo,0.34,0.09,0,0.01,0.44,92,41,8.7,173,Silicon Knights,M,x,x,
Eternal Poison,2008,Role-Playing,Banpresto,0.07,0.05,0,0.02,0.14,65,11,8.2,9,Flight-Plan,T,x,,
Eternal Ring,2000,Role-Playing,Ubisoft,0.1,0.07,0.1,0.03,0.3,62,13,5.3,9,From Software,T,x,,
Eternal Sonata,2007,Role-Playing,Atari,0.19,0.04,0.08,0.02,0.32,79,56,7.9,97,Tri-Crescendo,T,x,,
Eternal Sonata,2008,Role-Playing,Atari,0.19,0.12,0.07,0.05,0.44,80,34,7.8,117,Tri-Crescendo,T,x,,
Etrian Mystery Dungeon,2015,Role-Playing,Nippon Ichi Software,0.09,0.01,0.13,0.01,0.24,77,44,7.9,49,Spike Chunsoft,E10+,x,,
Etrian Odyssey,2007,Role-Playing,Nintendo,0.19,0.02,0.09,0.02,0.33,75,30,8.5,37,"Lancarse, Atlus",T,x,,
Etrian Odyssey II: Heroes of Lagaard,2008,Role-Playing,Atlus,0.09,0,0.16,0.01,0.26,82,17,8.9,24,Atlus,E10+,x,,
Etrian Odyssey III: The Drowned City,2010,Role-Playing,Atlus,0.12,0,0.19,0.01,0.31,77,23,8,21,Atlus,E10+,x,,
Etrian Odyssey Untold: The Millennium Girl,2013,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26,80,41,8.2,89,Atlus,T,x,,
Eureka Seven Vol. 2: The New Vision,2006,Shooter,Namco Bandai Games,0,0,0.02,0,0.02,40,17,7,5,Namco Bandai Games America,T,,x,
Euro Truck Simulator 2,2012,Action,SCS Software,0,0.12,0,0.02,0.13,79,17,8.7,992,SCS Software,N/A,,x,
EVE: Valkyrie,2016,Shooter,CCP,0.03,0.05,0,0.02,0.1,73,26,6.3,37,CCP,T,,x,
EVE Online,2003,Role-Playing,CCP,0,0.19,0,0.01,0.2,69,22,7.5,280,CCP,T,,x,
EverBlue 2,2002,Adventure,Capcom,0.02,0.01,0,0,0.03,59,21,7.5,4,Arika,E,,x,
EverGrace,2000,Role-Playing,Ubisoft,0.1,0.08,0.15,0.03,0.35,59,12,7.8,4,From Software,T,,x,
EverQuest Online Adventures,2003,Role-Playing,Sony Online Entertainment,0.21,0.16,0,0.05,0.43,74,22,8.2,33,Sony Online Entertainment,T,,x,
EverQuest Online Adventures: Frontiers,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0,0.02,0.19,77,16,8.5,17,Sony Online Entertainment,T,,x,
Everybody Dance,2011,Misc,Sony Computer Entertainment,0.11,0,0,0.01,0.12,66,5,6.8,8,SCEE,T,,x,
Every Extend Extra,2006,Shooter,Disney Interactive Studios,0.1,0,0,0.01,0.12,74,45,7.3,9,Q Entertainment,E,,x,
Evil Dead: Hail to the King,2000,Adventure,THQ,0.15,0.1,0,0.02,0.27,51,8,6,7,Heavy Iron Studios,M,,x,
Evil Dead: Regeneration,2005,Action,THQ,0.1,0.08,0,0.03,0.21,68,26,8.5,8,Cranky Pants Games,M,,x,
Evil Genius,2004,Strategy,Vivendi Games,0,0.01,0,0,0.02,75,51,8.3,106,Elixir Studios,T,,x,
Evolution Skateboarding,2002,Sports,Konami Digital Entertainment,0.13,0.1,0,0.03,0.26,44,14,6.7,9,Konami,T,,x,
Evolution Worlds,2002,Role-Playing,Ubisoft,0.06,0.02,0,0,0.08,63,20,8,10,Sting,E,,x,
Evolve,2015,Shooter,Take-Two Interactive,0.36,0.41,0.05,0.15,0.96,76,46,4.3,894,Turtle Rock Studios,M,,x,
Evolve,2015,Shooter,Take-Two Interactive,0.37,0.2,0,0.06,0.64,74,31,5.1,336,Turtle Rock Studios,M,,x,
Evolve,2015,Shooter,Take-Two Interactive,0.08,0.1,0,0.02,0.19,77,39,4.3,969,Turtle Rock Studios,M,,x,
ExciteBots: Trick Racing,2009,Racing,Nintendo,0.24,0,0,0.02,0.26,77,29,8.6,26,Monster Games Inc.,E,,x,
Excite Truck,2006,Racing,Nintendo,0.39,0.03,0.08,0.04,0.53,72,57,8.4,83,Monster Games Inc.,E,,x,
ExerBeat,2010,Sports,Namco Bandai Games,0.1,0.16,0,0.03,0.29,60,9,7.6,5,Namco Bandai Games,E,,x,
Exist Archive: The Other Side of the Sky,2015,Role-Playing,Aksys Games,0.01,0,0.05,0,0.06,71,8,8.3,12,Tri-Ace,T,x,x,
Exist Archive: The Other Side of the Sky,2015,Role-Playing,Aksys Games,0.01,0,0.03,0,0.04,69,13,7.9,16,Tri-Ace,T,x,x,
Exit,2005,Puzzle,Ubisoft,0.07,0,0,0.01,0.08,77,36,7.7,13,Taito Corporation,E,,x,
Exit DS,2008,Puzzle,Square Enix,0.09,0,0.01,0.01,0.1,64,25,6.7,6,Moss,E,,x,
Extermination,2001,Action,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55,67,19,7.8,19,Deep Space,M,,x,
EyePet,2009,Simulation,Sony Computer Entertainment,0.35,0.52,0.04,0.08,0.99,70,35,8.2,20,SCEE London Studio,E,,x,
EyeToy: AntiGrav,2004,Sports,Sony Computer Entertainment,0.36,0.01,0,0.06,0.43,71,38,7.8,5,Harmonix Music Systems,E,,x,
EyeToy: Groove,2003,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18,73,34,8,5,SCEE,E,,x,
EyeToy: Kinetic,2005,Sports,Sony Computer Entertainment,0.09,0.07,0,0.02,0.17,78,32,8.3,11,SCEE London Studio,E,,x,
EyeToy Play,2003,Misc,Sony Computer Entertainment,0.88,2.3,0.2,0.83,4.2,80,32,7.5,22,"SCEE, Zoe Mode",E,,x,
EyeToy Play 2,2004,Misc,Sony Computer Entertainment,0.18,0.14,0,0.05,0.38,78,30,7,9,SCEE,E10+,,x,
F.E.A.R.,2006,Shooter,Vivendi Games,0.28,0.03,0,0.03,0.34,85,44,7.3,131,Day 1 Studios,M,x,x,x
F.E.A.R.,2007,Shooter,Vivendi Games,0.18,0.26,0,0.1,0.54,72,31,7.4,64,Day 1 Studios,M,x,x,x
F.E.A.R. 2: Project Origin,2009,Shooter,Warner Bros. Interactive Entertainment,0.32,0.15,0,0.05,0.52,77,68,8,114,Monolith Productions,M,x,x,x
F.E.A.R. 2: Project Origin,2009,Shooter,Warner Bros. Interactive Entertainment,0.19,0.2,0.01,0.08,0.47,79,48,7.9,98,Monolith Productions,M,x,x,x
F.E.A.R. 2: Project Origin,2009,Shooter,Warner Bros. Interactive Entertainment,0.02,0.05,0,0.01,0.07,79,49,7.8,520,Monolith Productions,M,x,x,x
F.E.A.R. 3,2011,Shooter,Warner Bros. Interactive Entertainment,0.21,0.16,0.01,0.07,0.45,74,48,7.1,103,Day 1 Studios,M,,x,x
F.E.A.R. 3,2011,Shooter,Warner Bros. Interactive Entertainment,0.3,0.11,0.01,0.04,0.45,75,71,7,139,Day 1 Studios,M,,x,x
F.E.A.R. 3,2011,Shooter,Warner Bros. Interactive Entertainment,0.04,0.08,0,0.03,0.15,74,34,5.9,420,Day 1 Studios,M,,x,x
F.E.A.R. Files,2007,Shooter,Vivendi Games,0.07,0.01,0,0.01,0.09,66,43,7.1,16,"TimeGate Studios, Day 1 Studios",M,,x,
F.E.A.R. Perseus Mandate,2007,Shooter,Vivendi Games,0.01,0,0,0,0.01,61,27,7.3,106,TimeGate Studios,M,,x,
F1 2001,2001,Racing,Electronic Arts,0.07,0.06,0,0.02,0.15,83,13,8.3,9,EA Sports,E,,x,
F1 2001,2001,Racing,Electronic Arts,0.05,0.01,0,0,0.06,83,11,5.5,8,EA Sports,E,,x,
F1 2002,2002,Racing,Electronic Arts,0.05,0.04,0.02,0.01,0.12,81,11,6.4,10,Visual Sciences,E,,x,
F1 2002,2002,Racing,Electronic Arts,0.02,0.01,0,0,0.03,72,7,7.8,4,EA Sports,E,,x,
F1 2009,2009,Racing,Codemasters,0.15,0.62,0,0.11,0.87,69,29,7.2,30,Sumo Digital,E,,x,
F1 2009,2009,Racing,Codemasters,0.08,0.29,0,0.16,0.52,68,23,7.2,14,Sumo Digital,E,,x,
F1 2010,2010,Racing,Codemasters,0.25,0.75,0.08,0.26,1.34,84,46,7.8,83,Codemasters Birmingham,E,,x,
F1 2010,2010,Racing,Codemasters,0.18,0.59,0.01,0.1,0.88,84,43,7.5,65,Codemasters Birmingham,E,,x,
F1 2010,2010,Racing,Codemasters,0,0.05,0,0.01,0.05,84,15,6.6,99,Codemasters Birmingham,E,,x,
F1 2011,2011,Racing,Codemasters,0.12,0.74,0.11,0.24,1.2,82,36,7.1,55,Codemasters,E,,x,
F1 2011,2011,Racing,Codemasters,0.11,0.5,0.01,0.09,0.72,84,61,7.1,54,Codemasters,E,,x,
F1 2011,2011,Racing,Codemasters,0,0.15,0,0.04,0.19,83,10,7.2,83,Codemasters,E,,x,
F1 2011,2011,Racing,Codemasters,0.07,0.08,0,0.02,0.16,59,15,6.8,13,Codemasters,E,,x,
F1 2011,2011,Racing,Codemasters,0.03,0.07,0.01,0.02,0.13,66,27,6.2,25,Codemasters,E,,x,
F1 2012,2012,Racing,Codemasters,0.12,0.63,0.05,0.23,1.03,81,23,7.5,54,Codemasters,E,,x,
F1 2012,2012,Racing,Codemasters,0.1,0.34,0,0.05,0.49,84,42,6.9,56,Codemasters,E,,x,
F1 2012,2012,Racing,Codemasters,0.01,0.11,0,0.02,0.15,80,15,6.9,115,Codemasters,E,,x,
F1 2013,2013,Racing,Codemasters,0.01,0.42,0.03,0.09,0.54,77,22,6.3,40,Codemasters Birmingham,E,,x,
F1 2013,2013,Racing,Codemasters,0.01,0.27,0,0.02,0.3,79,29,6.6,33,Codemasters,E,,x,
F1 2014,2014,Racing,Codemasters,0.07,0.26,0.02,0.06,0.41,62,19,4.1,28,Codemasters Birmingham,E,,x,
F1 2014,2014,Racing,Codemasters,0.08,0.13,0,0.02,0.23,64,14,4.1,20,Codemasters Birmingham,E,,x,
F1 2014,2014,Racing,Codemasters,0,0.09,0,0.01,0.1,61,20,4.8,65,Codemasters Birmingham,E,,x,
F1 2015,2015,Racing,Codemasters,0.09,0.45,0.03,0.1,0.66,65,46,6.3,43,Codemasters,E,,x,
F1 2015,2015,Racing,Codemasters,0.08,0.15,0,0.02,0.25,64,13,5.3,22,Codemasters,E,,x,
F1 2015,2015,Racing,Codemasters,0,0.05,0,0,0.05,61,13,3.6,63,Codemasters,E,,x,
F1 Career Challenge,2003,Racing,Electronic Arts,0.05,0.04,0,0.01,0.1,70,15,7.7,15,Electronic Arts,E,,x,
F1 Race Stars,2012,Racing,Codemasters,0.06,0.19,0,0.06,0.32,61,27,5.6,34,Codemasters,E,,x,
F1 Race Stars,2012,Racing,Codemasters,0.07,0.17,0,0.02,0.27,64,33,5.7,22,Codemasters,E,,x,
F1 Race Stars,2012,Racing,Codemasters,0,0.02,0,0,0.02,62,8,5.4,46,Codemasters,E,,x,
Fable,2004,Role-Playing,Microsoft Game Studios,1.99,0.58,0,0.09,2.66,85,87,8.5,268,Big Blue Box,M,x,,x
Fable: The Journey,2012,Role-Playing,Microsoft Game Studios,0.18,0.08,0,0.02,0.28,61,70,4.8,80,Lionhead Studios,T,x,,x
Fable: The Lost Chapters,2005,Role-Playing,Microsoft Game Studios,0.01,0.05,0,0.01,0.07,83,54,8.7,489,Lionhead Studios,M,x,,x
Fable II,2008,Role-Playing,Microsoft Game Studios,2.51,1.24,0.11,0.41,4.27,89,95,6.5,2423,Lionhead Studios,M,x,,x
Fable III,2010,Role-Playing,Microsoft Game Studios,3.59,1.08,0.05,0.38,5.1,80,88,6.5,604,Lionhead Studios,M,x,,x
Fable III,2011,Role-Playing,Microsoft Game Studios,0.1,0.17,0,0.05,0.32,75,39,5.4,555,Lionhead Studios,M,x,,x
FaceBreaker,2008,Fighting,Electronic Arts,0.15,0.02,0,0.02,0.19,54,57,6.3,19,EA Canada,T,,x,
FaceBreaker,2008,Fighting,Electronic Arts,0.13,0.02,0,0.02,0.17,53,37,3.8,20,EA Canada,T,,x,
FaceBreaker K.O. Party,2008,Fighting,Electronic Arts,0.19,0.01,0,0.02,0.22,61,15,5.6,7,EA Canada,T,,x,
Fairy Fencer F,2013,Role-Playing,Nippon Ichi Software,0.05,0.03,0.09,0.02,0.19,65,31,7.4,50,Compile Heart,T,x,,x
Fairy Fencer F: Advent Dark Force,2015,Role-Playing,Idea Factory International,0.02,0,0.05,0,0.07,71,21,6.2,34,Compile Heart,T,x,,x
Fairytale Fights,2009,Action,Playlogic Game Factory,0.14,0.02,0,0.01,0.17,51,47,6.2,12,"Playlogic, The Game Factory",M,,x,
Fairytale Fights,2009,Action,Playlogic Game Factory,0.11,0.03,0,0.02,0.17,53,34,6,22,"Playlogic, The Game Factory",M,,x,
Falcon 4.0: Allied Force,2005,Simulation,Graphsim Entertainment,0,0.02,0,0,0.02,90,7,8.6,37,Lead Pursuit,T,,x,
Fallout: Brotherhood of Steel,2004,Role-Playing,Avalon Interactive,0.03,0.03,0,0.01,0.07,64,31,4.1,51,Interplay,M,,x,
Fallout: Brotherhood of Steel,2004,Role-Playing,Avalon Interactive,0.04,0.01,0,0,0.05,66,33,5.5,23,Interplay,M,,x,
Fallout: New Vegas,2010,Role-Playing,Bethesda Softworks,2.66,1.03,0.04,0.33,4.05,84,81,8.1,769,Obsidian Entertainment,M,x,,x
Fallout: New Vegas,2010,Role-Playing,Bethesda Softworks,1.52,1.03,0.1,0.46,3.11,82,57,7.8,492,Obsidian Entertainment,M,x,,x
Fallout: New Vegas,2010,Role-Playing,Bethesda Softworks,0.59,0.45,0,0.14,1.17,84,39,8.6,2754,Obsidian Entertainment,M,x,,x
Fallout 3,2008,Role-Playing,Bethesda Softworks,3.4,0.99,0.09,0.45,4.93,93,84,8.5,1655,Bethesda Game Studios,M,x,x,x
Fallout 3,2008,Role-Playing,Bethesda Softworks,2.15,1.13,0.07,0.59,3.94,90,57,8,910,Bethesda Game Studios,M,x,x,x
Fallout 3,2008,Role-Playing,Bethesda Softworks,0.02,0.88,0,0.08,0.98,91,48,7.9,3450,Bethesda Game Studios,M,x,x,x
Fallout 4,2015,Role-Playing,Bethesda Softworks,2.53,3.27,0.24,1.13,7.16,87,58,6.5,4228,Bethesda Game Studios,M,x,x,x
Fallout 4,2015,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0.38,4.22,88,39,6.2,1749,Bethesda Game Studios,M,x,x,x
Fallout 4,2015,Role-Playing,Bethesda Softworks,0.51,0.67,0,0.1,1.29,84,38,5.4,7512,Bethesda Game Studios,M,x,x,x
Family Feud: 2012 Edition,2011,Misc,Ubisoft,0.1,0,0,0.01,0.1,47,4,5.3,6,Ubisoft,E10+,,x,
Family Guy,2006,Action,Take-Two Interactive,0.18,0,0,0.02,0.19,51,14,6.3,15,High Voltage Software,M,,x,
Family Guy: Back to the Multiverse,2012,Action,Activision,0.12,0.1,0,0.04,0.26,40,9,6.4,31,Heavy Iron Studios,M,,x,
Family Guy: Back to the Multiverse,2012,Action,Activision,0.14,0.09,0,0.02,0.25,39,28,5,51,Heavy Iron Studios,M,,x,
Family Party: 30 Great Games,2008,Misc,D3Publisher,0.08,0.01,0,0.01,0.09,42,10,1,7,Tamsoft,E10+,,x,
Fantasia: Music Evolved,2014,Misc,Disney Interactive Studios,0.11,0.03,0,0.01,0.15,77,48,7.5,67,Harmonix Music Systems,E10+,,x,
Fantastic 4,2005,Action,Activision,0.41,0.01,0,0.07,0.5,64,42,7.8,19,7 Studios,T,,x,
Fantastic 4,2005,Action,Activision,0.2,0.06,0,0.01,0.27,62,46,6.6,8,7 Studios,T,,x,
Fantastic 4,2005,Action,Activision,0.19,0.05,0,0.01,0.24,61,32,4,6,7 Studios,T,,x,
Fantastic Four: Rise of the Silver Surfer,2007,Action,Take-Two Interactive,0.19,0.15,0,0.05,0.39,36,7,6.4,17,7 Studios,T,,x,
Fantastic Four: Rise of the Silver Surfer,2007,Action,Take-Two Interactive,0.12,0.02,0,0.02,0.15,47,26,6.2,10,Visual Concepts,T,,x,
Fantastic Four: Rise of the Silver Surfer,2007,Action,Take-Two Interactive,0.1,0.01,0,0.01,0.11,45,30,5.4,16,Visual Concepts,T,,x,
Fantastic Four: Rise of the Silver Surfer,2007,Action,Take-Two Interactive,0.04,0.01,0,0,0.05,39,16,5.9,15,7 Studios,T,,x,
Fantastic Four: Rise of the Silver Surfer,2007,Action,Take-Two Interactive,0.04,0,0,0,0.04,35,8,4.8,13,7 Studios,E10+,,x,
Fantastic Pets,2011,Simulation,THQ,0.3,0.08,0,0.03,0.41,66,11,7.5,4,Blitz Games Studios,E,,x,
Fantasy Life,2012,Role-Playing,Nintendo,0.33,0.37,0.37,0.06,1.13,73,51,8.6,209,"Level 5, Brownie Brown",E10+,,x,
Fantavision,2000,Puzzle,Sony Computer Entertainment,0.14,0.11,0.19,0.04,0.47,72,18,6.3,9,SCEJ,E,,x,
Far Cry,2004,Shooter,Ubisoft,0,0.04,0,0.01,0.05,89,72,8.1,724,Crytek,M,,x,
Far Cry: Primal,2016,Action,Ubisoft,0.6,1.25,0.06,0.35,2.26,76,91,6.3,635,Ubisoft Montreal,M,,x,
Far Cry: Primal,2016,Action,Ubisoft,0.47,0.33,0,0.08,0.88,77,27,6.4,194,Ubisoft Montreal,M,,x,
Far Cry: Primal,2016,Action,Ubisoft,0.04,0.11,0,0.01,0.16,74,18,4.8,368,Ubisoft Montreal,M,,x,
Far Cry 2,2008,Action,Ubisoft,0.71,0.69,0.02,0.18,1.59,85,75,6.7,288,Ubisoft Montreal,M,,x,
Far Cry 2,2008,Action,Ubisoft,0.43,0.69,0.01,0.26,1.38,85,49,6.4,241,Ubisoft Montreal,M,,x,
Far Cry 2,2008,Action,Ubisoft,0.01,0.45,0,0.03,0.48,85,34,5.8,1345,Ubisoft Montreal,M,,x,
Far Cry 3,2012,Shooter,Ubisoft,0.88,1.7,0.1,0.67,3.35,90,32,8.5,1041,Ubisoft Montreal,M,,x,
Far Cry 3,2012,Shooter,Ubisoft,1.38,1.32,0.02,0.28,3,91,39,8.6,1247,Ubisoft Montreal,M,,x,
Far Cry 3,2012,Shooter,Ubisoft,0.22,0.62,0,0.12,0.96,88,43,8.2,3183,Ubisoft Montreal,M,,x,
Far Cry 4,2014,Shooter,Ubisoft,1.13,2.18,0.1,0.63,4.04,85,83,7.7,1653,Ubisoft Montreal,M,,x,
Far Cry 4,2014,Shooter,Ubisoft,0.8,0.69,0.01,0.14,1.63,82,15,7.5,383,Ubisoft Montreal,M,,x,
Far Cry 4,2014,Shooter,Ubisoft,0.15,0.44,0,0.04,0.63,80,17,6.7,1064,Ubisoft Montreal,M,,x,
Far Cry Instincts,2005,Shooter,Ubisoft,0.32,0.24,0,0.02,0.57,85,56,5.7,73,Ubisoft Montreal,M,,x,
Far Cry Instincts Evolution,2006,Shooter,Ubisoft,0.06,0.02,0,0,0.08,78,15,6.3,32,Ubisoft Montreal,M,,x,
Far Cry Instincts Predator,2006,Shooter,Ubisoft,0.2,0.03,0,0.02,0.24,78,46,6.2,80,Ubisoft Montreal,M,,x,
Far Cry Vengeance,2006,Shooter,Ubisoft,0.06,0.01,0,0.01,0.08,38,23,5.3,53,Ubisoft Montreal,M,,x,
Farming Simulator 17,2016,Simulation,Focus Home Interactive,0.03,0.58,0,0.04,0.65,64,5,8,20,Giants Software,E,,x,
